Company,MSE,MAE,R2,MAPE
SOFW.TA,193445.5183,419.7710837,-11.7778934,23.48134385
SOLR.TA,1206.005167,23.11816392,0.945558921,0.702340162
SONO.TA,1.958073793,1.180837838,-21.48446396,182.2581046
SPDV.TA,998.2991132,24.46807725,0.083397873,6.519733389
SPEN.TA,7272.915722,58.84537173,0.892001265,2.938634883
SPNS.TA,2211058.124,1054.704247,-0.032857959,7.932270468
SPNTC.TA,265.5873491,12.52325788,0.77569385,2.782247811
SPRG.TA,105723.0299,221.367733,-0.4304617,1162.087211
SRAC.TA,2798.638698,41.96564724,0.985234788,1.487312108
SRFT.TA,354378.9489,444.1837022,-0.82320189,12.48115141
STEC.TA,5417.512611,21.74266264,0.760245635,174.1922712
STG.TA,46.71977077,6.439040464,-9.345719367,15.60706695
STRG.TA,1690.788268,27.94753758,-4.935148855,60.38358592
STRS.TA,865322.9131,774.909948,-1.604700576,13.0509677
STRW.TA,556328.3184,210.7357863,-0.056713153,260.1802352
SVRE.TA,13749.46852,84.99151925,-16.65286144,989.0771779
SVRT.TA,1704011.454,1155.26251,-57.54004442,321.2756336
TATT.TA,7034709.376,2246.735102,-2.657915421,36.8619346
TAYA.TA,3333.693027,38.46730881,0.990078898,0.702787337
TDRN.TA,308614.8274,431.0053625,0.976504208,1.981500642
TECT.TA,2419.483998,35.58831233,0.897301887,7.05778797
TEDE.TA,27422.29807,96.93031462,0.525086527,82.14595288
TEVA.TA,2905170.339,1454.609729,-2.245104224,23.15410587
TFRLF.TA,154862.0242,295.7528586,-0.039248288,10.13460563
TGI.TA,49.43014684,4.618923297,0.847038464,2.643417421
TGTR.TA,5744.308442,58.34459157,0.2046557,11.80709543
THES.TA,311.1013761,13.97803779,0.96899865,2.99269459
TIGBUR.TA,2.278079651,1.026711698,0.913686468,2.216640885
TIGI.TA,176378.9695,350.8497151,-0.546475046,68.86099248
TKUN.TA,709.2979636,22.62898011,-40.50913644,66.94679532
TLSY.TA,964000.6149,741.0025118,0.859550375,3.997761832
TMIS.TA,915.2857455,18.57552318,0.926791297,1.738183441
TMRP.TA,280669.2357,479.7654051,-5.162476787,22.89301121
TNDO.TA,820.9297739,22.41305996,0.849299278,5.523975691
TNPV.TA,3854.45089,18.29136699,0.875830879,61.65075006
TOEN.TA,129943.0167,346.5109209,-13.06642472,22.49442383
TOPS.TA,229.3677051,11.1953499,0.97121206,1.418289044
TRA.TA,159.7392834,11.07989052,-2.545874218,39.72852367
TRAN.TA,5836.535933,64.45251817,-3.180155967,63.08919131
TRLT.TA,387.0744907,15.46761914,0.888307871,2.28478925
TRPZ.TA,25853.63097,135.5406303,0.439941547,7.703612152
TRX.TA,13496.78639,100.8583064,-4.138125023,31.68880259
TSEM.TA,1538223.212,919.3390845,0.709303304,5.867624604
TSG.TA,206.191164,8.139589644,-0.472186291,5.722438568
TTAM.TA,638.571991,22.45354118,0.776258666,4.07090601
TURB.TA,1200.368642,27.10721949,0.885478623,3.794480132
TUZA.TA,1.078474916,0.768009581,0.942540376,2.0799143
UMH.TA,30517890.49,4937.498098,-3.968250442,82.47415786
UNCT.TA,3845.014395,61.71969319,-70.36864677,240.2457052
UNIT.TA,423716.189,526.7749142,-1.117957969,15.41198671
UNTC.TA,2822.371737,29.31150702,0.326701445,847.3843308
UPSL.TA,32820.36059,148.8848929,-69.64903214,731.1998232
UTRN.TA,481.3039401,13.91368657,0.664463093,4.218942414
VCTR.TA,177829.2999,336.0237912,0.472370803,7.289136965
VILR.TA,22163.26659,115.3668544,0.973818358,0.762629967
VISN.TA,2837267.213,874.0442663,0.015403158,2182.040639
VRDS.TA,10967.72044,71.85416595,0.815400605,3.571006799
VTNA.TA,385.5806241,15.35831706,0.990526868,0.763327933
WATR.TA,7520.444472,59.65009655,-3.069477468,89.62009366
WESR.TA,9147.685626,74.60037439,0.131221454,23.25174324
WILC.TA,1.523859937,1.022956412,0.96262417,2.66284628
WILK.TA,2097.929705,43.0952373,-15.26515406,86.05959604
WLFD.TA,3611.096334,49.48861885,0.921302897,2.4913111
WNBZ.TA,5.664486941,1.980520241,0.831604325,8.49479817
XTLB.TA,7.65E-05,0.006951597,0.891874705,8.277286476
YAAC.TA,0.998260151,0.649604829,0.948905336,1.616062075
YBOX.TA,4.505158158,1.74813506,0.945666832,2.251198889
YBRD.TA,748167.4163,659.827756,-1.274398133,819.9273029
YHNF.TA,389658.7883,358.0116317,0.9474718,1.681135272
ZMH.TA,2074.19562,34.50968985,0.985146471,1.152230033
ZNKL.TA,1363145.494,1052.711147,-4.298728902,30.96041126
ZOOZ.TA,177773.7074,329.1420438,-1.147854346,42.13269115
ZPRS.TA,35042.82716,147.7374212,0.534072202,11.79126659
ZUR.TA,460.3135542,14.00807209,0.912348821,2.572445673
